created_at,text,sentiment
2017-12-01T16:36:16Z,$AAPL slowing down TOS to a crawl,Neutral
2017-12-01T16:35:48Z,$FB $GOOG $AAPL $BABA $NVDA $AMZN $NFLX Will be so glad when the bell rings this afternoon and this week is finally over.,Neutral
2017-12-01T16:35:41Z,$SPY $AAPL $IWM  Walls Of Buyers,Bullish
2017-12-01T16:35:28Z,"$AAPL Relax folks. Traders pulled Bids so seller sold into nothing &amp; took crap prices. Stay calm, we&#39;ll bounce $BABA $FB $AMZN",Bullish
2017-12-01T16:34:56Z,Fresh on my blog - ‘Too big to be governed ...why Trump does not matter to markets ‘ http://howardlindzon.com/not-boat-accident-stock-market-2017/ $spy $aapl,Neutral
2017-12-01T16:34:56Z,$AAPL big buys coming in buy the dips,Neutral
2017-12-01T16:34:30Z,$AAPL Just gonna leave this here. @1simpletrader,Neutral
2017-12-01T16:34:04Z,$SPY $AAPL $FB $NFLX $PCLN $AMZN $TWTR $TSLA,Neutral
2017-12-01T16:34:01Z,"@SeanDavid We won’t see any iPhone sales if the Tax Cut passes and the tax burden shifts to the middle class, but $AAPL will save on taxes",Neutral
2017-12-01T16:33:41Z,$AAPL $SPY,Bearish
2017-12-01T16:32:52Z,$AAPL Tax bill could be Trumps first big accomplishment while not in office...crazy $$$$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-01T16:31:29Z,$AAPL seeing red? That&#39;s a whiter shade of pale to what you’ll see if Trump pardons Flynn or fires Mueller...or BOTH,Bullish
2017-12-01T16:31:26Z,$X $MMM $AAPL $C $AMTD $VMW $SKX This is ridiculous! Flynn matter just a great buy opp,Bullish
2017-12-01T16:30:39Z,$SPY Get Out Flynn is RAT taking down whole ship. $QQQ $UVXY $NVDA $DIA $VXX $AAPL screw tax bill the USA won&#39;t have a government $GS $BAC,Neutral
2017-12-01T16:30:38Z,$HMNY News coming soon! $AMZN $AMC $NFLX $AAPL $RGC $FOXA,Bullish
2017-12-01T16:28:58Z,$AAPL news breaks on tax vote day...interesting:),Neutral
2017-12-01T16:28:53Z,$LRCX hope you are all long as I&#39;m down 3k. Sucks bad. $lrcx $avgo $mu $aapl no choice but to hold all from btd last week,Neutral
2017-12-01T16:28:35Z,My guess Apple won’t sell any iPhones due to Flynn making fraudulent claims to FBI. Market psychology... $AAPL,Neutral
2017-12-01T16:28:13Z,$AAPL calls actually holding in a bit. MMs will get this back up.,Neutral
2017-12-01T16:28:00Z,$SPY $QQQ $AAPL $GOOG  BUYING HERE GONNA BE ALL TIME HIGHS IN A WEEK,Bullish
2017-12-01T16:27:44Z,$AAPL people trying to bring this down so they can get in lol..scrubs!,Bullish
2017-12-01T16:27:30Z,4-star analyst Rob Cihra from Guggenheim reiterated a Buy on $AAPL.  https://www.tipranks.com/analysts/rob-cihra,Neutral
2017-12-01T16:26:57Z,$AAPL fig mueller,Neutral
2017-12-01T16:26:05Z,$AAPL he’s going down. And the rally is officially over.,Neutral
2017-12-01T16:24:08Z,$AAPL,Neutral
2017-12-01T16:21:35Z,"$AAPL Algo&#39;s reading News, HFT playing momo  &amp; MM killing Options",Bullish
2017-12-01T16:21:13Z,$AAPL I&#39;m sure Trump would like his lifestyle back....,Neutral
2017-12-01T16:20:55Z,$AAPL $NVDA $BA $HD $FB more  bleeding this week  Can we Ignore politics?,Bullish
2017-12-01T16:20:17Z,$AAPL popcorn,Neutral
2017-12-01T16:20:00Z,$AAPL thought the senate would tank the markets. Instead it was Flynn.,Neutral
2017-12-01T16:19:54Z,$QCOM $INTC or $AAPL will buyout $QCOM and pay $100 cash. $QCOM directors are laughing at $AVGO CEO. $AVGO should fire him.,Bullish
2017-12-01T16:19:05Z,"$AAPL $AMZN $BRK.B $CAT $DIS $FB $GOOG $JNJ $NVDA $MSFT All stocks turned red within a 1 minute window, what happened??",Neutral
2017-12-01T16:18:52Z,$MMM $FB $BABA $AAPL $NVDA time to buy put till jan 2018,Neutral
2017-12-01T16:18:40Z,$AAPL maybe 163 today,Bearish
2017-12-01T16:17:59Z,$AAPL have super-cycle... but Wall Street too. So they let it down for something more exotic https://www.tradingview.com/chart/AAPL/r0ahIKku-Long-term-trend-on-AAPL-since-2009-will-it-go-south-again/,Bearish
2017-12-01T16:17:53Z,$AAPL time to short the banks,Neutral
2017-12-01T16:17:23Z,$AAPL ABC has REAL NEWS !!! lol BREAKING Major indexes fall 1% after ABC News reports Flynn will testify about Trump,Bearish
2017-12-01T16:16:31Z,$aapl Yep. Love mine too!,Neutral
2017-12-01T16:16:27Z,"$AAPL got in below $170, long term hold!",Neutral
2017-12-01T16:16:26Z,$AAPL ouch.  got out just in time,Neutral
2017-12-01T16:15:38Z,"$SPY FLYNN TO TESTIFY AGAINST TRUMP, IMPEACHMENT LIKELY $AAPL $UVXY $QQQ $AMZN $TSLA $LABU $NVDA $SHOP $ROKU $TWTR $GS $JPM",Neutral
2017-12-01T16:15:23Z,$AAPL algos on crack,Neutral
2017-12-01T16:15:08Z,$AAPL $AMZN $BABA I think you Buy this Flynn Dip,Bullish
2017-12-01T16:15:07Z,$NFLX $AMZN $AMD $AAPL $BABA $BIDU your shorting all these . GL,Neutral
2017-12-01T16:14:33Z,$WDC $AAPL Huberty live,Neutral
2017-12-01T16:14:29Z,$AAPL 167 target today 160 Monday,Bearish
2017-12-01T16:13:22Z,$AAPL after the tax reform passes this thing will shoot up to 175,Bullish
2017-12-01T16:13:20Z,$AAPL who cares about Flynn and Trump .. Apple still makes bundles of money,Bullish
2017-12-01T16:13:19Z,$NFLX $AMZN $AMD $AAPL $BABA $BIDU  all excellent shorts here don’t be fooled into buying,Bearish
2017-12-01T16:12:53Z,$AAPL what’s happening here today? Can’t get the point,Neutral
2017-12-01T16:12:46Z,$SPY BTFD NOT A REAL MOVE $QQQ $IWM $SPX $AAPL $FB $NFLX,Bullish
2017-12-01T16:11:37Z,$AAPL something leaked,Neutral
2017-12-01T16:10:43Z,$SPY $QQQ $AAPL $GOOG $FB $NVDA  Loading Up Right Now 😂🤙,Bullish
2017-12-01T16:10:25Z,$BABA $FB $AAPL $AMZN Sell program into EU close. Wait for them to close. Mrkt bouncing,Bullish
2017-12-01T16:10:03Z,$AAPL wow,Neutral
2017-12-01T16:10:02Z,"$SPY $QQQ $AAPL   BTFD Easy Gains, Dow Jones 25,000 Before Christmas",Bullish
2017-12-01T16:07:23Z,$aapl agreed. Only problem I have is when i’m wearing sunglasses.  But it’s amazing. 😎,Neutral
2017-12-01T16:06:04Z,$AAPL tax on the brink of passing,Neutral
2017-12-01T16:05:42Z,$SQ $FB $MSFT $GOOG $AAPL repatriation tax will from 10% maybe  12-15%  lets not forget Global EU tax on this cash + lawsuits from EURO govt,Neutral
2017-12-01T16:04:59Z,$SPY $AAPL $AMZN $FB   Bears Panicking as markets look to Rip Higher Again Today! Calls on $QQQ,Bullish
2017-12-01T16:02:51Z,Don’t even have to wait until after noon anymore before the algos buy the dip $SPY $QQQ $DIA $AAPL $AMZN $GOOG,Neutral
2017-12-01T16:02:03Z,"$AAPL &quot;Susan Collins isn’t a yes, she says. So that may mean the GOP does *not* have the votes after all.&quot;",Neutral
2017-12-01T15:59:58Z,Stock Option Volume Report $SPY $QQQ $XLF $IWM $AAPL $BAC $MU $BABA $XOP $EEM $XRT $VXX $FB $GM $XLI $QCOM $NVDA $GE https://marketchameleon.com/Reports/optionVolumeReport,Neutral
2017-12-01T15:59:19Z,"$SPY $QQQ Rotation Into Dividend Paying stocks will Send Dow To 26,000 $AAPL",Bullish
2017-12-01T15:57:03Z,$AAPL damn that 3M volume block trade whoa,Neutral
2017-12-01T15:53:16Z,Buy-Write Search for YIELD  $NTNX $AAPL $FB $TWTR $NFLX $BABA $AMZN $MSFT $XOM $QQQ $INTC $SPY $GE $BAC $ZIOP $DIS https://marketchameleon.com/volReports/optionbuywrite,Neutral
2017-12-01T15:51:56Z,$AAPL Mixpanel now shows X Phone at higher adoption % than either 8 or 8+,Neutral
2017-12-01T15:50:42Z,$AAPL probably  173 close..just enough that 175 calls are worthless and 172.5 gets itty bitty,Bullish
2017-12-01T15:46:13Z,$AAPL itching to make a run,Bullish
2017-12-01T15:46:05Z,"Remember, no good news is ever priced in, even after we’ve rallied thousands on it already.  $SPY $AMZN $AAPL $QQQ $DIA $FB $NFLX",Neutral
2017-12-01T15:45:33Z,$CTSO and $AAPL $btc.x lets rock!!!  G O  U P  Please,Neutral
2017-12-01T15:41:40Z,$AAPL MM &amp; Options can&#39;t stop a run if Tute money flows in so No way you short this based on Options,Bullish
2017-12-01T15:40:19Z,"$AAPL heavy OI on this week&#39;s 172.5 calls next to 175, this will be defended by option sellers imho",Neutral
2017-12-01T15:39:27Z,$AAPL dey tuk da shares !,Neutral
2017-12-01T15:38:48Z,$AAPL when are they going to announce it,Neutral
2017-12-01T15:38:22Z,$AAPL buy the rumor sell the news $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-01T15:38:21Z,forward thinking idea...ordering $aprn thru $googl home/mini $amzn ehco/ $aapl homepod? The next $nflx?  &amp; investor will be throwing $$$$,Bullish
2017-12-01T15:37:06Z,I freaking love my iPhoneX. The swipe and no home button are easy to love. Face recognition is cool. Form factor awesome. $aapl ❤️,Bullish
2017-12-01T15:35:24Z,$BABA ....Back to the Moon   $DLAKY $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC..,Bullish
2017-12-01T15:35:11Z,"Oh look, all losses erased.  Per the usual preprogrammed reversal.  $SPY $AAPL $AMZN $GOOG $QQQ $DJIA",Neutral
2017-12-01T15:34:02Z,"$AAPL looks eager 4 higher prices...let&#39;s get this momentum going shall we?! let&#39;s go, bulls and BUY BUY BUY!",Bullish
2017-12-01T15:33:46Z,$BABA booooooommmmmm  $DLAKY  $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC..b,Bullish
2017-12-01T15:33:29Z,$WATT Did my almost daily check.....No approval for Mac Pro.....$AAPL,Bullish
2017-12-01T15:32:19Z,$AAPL those that sold. Say &quot;r.i.p&quot; to your shares; someone took your shares...dey tuk your shares!,Neutral
2017-12-01T15:31:55Z,"$AAPL $TIME Apple is in for a 10% year-end rally, charts suggest https://themarketisopen.com/posts/apple-is-in-for-a-10-year-end-rally-charts-suggest",Neutral
2017-12-01T15:31:01Z,$AAPL almost green,Bullish
2017-12-01T15:29:57Z,$AAPL Took some fun lottos at 172.50 at .20 lol  my tax play for the week,Bullish
2017-12-01T15:29:00Z,$AAPL Pin 172.50?,Neutral
2017-12-01T15:28:18Z,$AAPL http://www.thestreetpoint.com/2017/12/01/investor-inattention-and-tuesday-earnings-announcements-apple-inc-nasdaqaapl-a-electronic-equipment-company/,Neutral
2017-12-01T15:27:11Z,$AAPL Bears falling for the morning dip (again) 🚀💰,Bullish
2017-12-01T15:26:17Z,"$AAPL Selling off on a 0.23% move? Good God folks, Patience is not 1 hr. Relax. Tute money is coming",Bullish
2017-12-01T15:25:48Z,$AAPL those 172 weeklies are flying.  Very Bullish,Neutral
2017-12-01T15:24:18Z,$AAPL looks like the market is just waiting for this tax bill and then boom pow!,Neutral
2017-12-01T15:23:40Z,$AAPL i know why apple is selling off!,Neutral
2017-12-01T15:23:33Z,"$FB $AAPL nice bounce, but the charts looking kinda ugly",Neutral
2017-12-01T15:21:24Z,$AAPL will this be freed from 170?? let&#39;s do this!!,Bullish
2017-12-01T15:21:16Z,$AAPL wow,Bullish
2017-12-01T15:20:49Z,$AAPL sad I let them go !,Neutral
2017-12-01T15:20:29Z,$AAPL So many TA guys here. Sometimes you have to let that go. Trading is more art than science or as Gekko said https://getyarn.io/yarn-clip/8f30e47d-00ba-4cb1-a92b-c59f4570938c,Bullish
2017-12-01T15:20:28Z,$ZNGA I would crank some serious cash on this one and hold. Add to portfolio like $AMZN $SQ $PYPL $ROKU $SIMO $AAPL $NTNX $WEN,Neutral
2017-12-01T15:20:17Z,$AAPL I bought 40 170 calls in the morning shit my pants as they lost half their value but held on tight had to sell for 50% gains,Neutral
2017-12-01T15:19:55Z,$AAPL more games by mm’s this morning🤣 wake me up at 200😴,Neutral
2017-12-01T15:19:35Z,"$AAPL QQQ closed gap, AAPL not yet.",Neutral
2017-12-01T15:17:52Z,$AAPL 😃,Bullish
2017-12-01T15:17:19Z,$AAPL needs to stay above 200ema on the 5min chart,Neutral
2017-12-01T15:16:54Z,$AAPL -- Traded the AAPL Dec 8th 170 Puts. Stopped out with a 40% profit this morning.,Neutral
2017-12-01T15:16:38Z,$TCEHY I bought a lot more Tencent shares this night as well as $AAPL supplier AAC technologies. Go apple!,Neutral
2017-12-01T15:15:46Z,"$BAC If you&#39;re in $BOTZ $AMZN $GOOGL $FB $INTC $AAPL $TSLA $MU $NVDA $OLED then use BAC as your barometer =).  If goes red, tech goes up!",Neutral
2017-12-01T15:15:01Z,$AAPL This has to be the safest place to put money now. No way the Big boys don&#39;t pile in this today,Bullish
2017-12-01T15:14:49Z,$AAPL wonderfully sold of from the 50ma. Traders have a tremendous day!,Neutral
2017-12-01T15:13:20Z,$AAPL longterm bullish but the mm are going to make this hurt maybe retrace to 61.8 fib looking around 161-63ish to re-enter,Bearish
2017-12-01T15:11:13Z,"$AAPL -I like it but can&#39;t hold it. 150 yes, 130 Oh Yes! Taking the gain here.",Neutral
2017-12-01T15:09:14Z,$TEUM $AAPL buy it?,Bullish
2017-12-01T15:08:44Z,$AMZN Pullback potential to $1060&#39;s and $970&#39;s.  Take about a month to playout. $AAPL $NFLX $GOOG,Neutral
2017-12-01T15:08:08Z,"$AAPL Typically, I would not expect much of AAPL on Fridays other chopping around, but technicals point to a 175+ close (+ ~5 points)",Neutral
2017-12-01T15:07:34Z,"$AAPL &quot;It looks like we should be able to move on up towards the $180 level into late 2017 and early 2018, and perhaps reach $190 to $200..&quot;",Neutral
2017-12-01T15:07:03Z,$AAPL Long 182 start looking.,Bullish
2017-12-01T15:06:30Z,$AAPL lets go!,Neutral
2017-12-01T15:06:27Z,$AAPL mght be a good reason to get an apple watch...and possibly an iPhone if u r new.,Neutral
2017-12-01T15:05:41Z,$AAPL EXP:12/1/2017|MaxPain:172.50|HighPutOI:167.50(16293)|HighCallOI:175.00(33326) http://www.opricot.com/ticker/aapl/optiongraphs,Neutral
2017-12-01T15:05:00Z,$AAPL Bears... Enjoy your few days of fun. You will be crushed yet again soon.,Bullish
2017-12-01T15:03:56Z,$AAPL FDA approved the heart rate eco sensor.this guy is not gonna stop now. BUY in every small dip is a good opportunity.,Bullish
2017-12-01T15:03:27Z,$AAPL Love caffy&#39;s comment.. the stock is down less than 1% and that qualifies as &quot;bigtime&quot;... time to take the rest the day off stocktwits,Neutral
2017-12-01T15:03:26Z,$AAPL $FB $BABA 10:26 we should get tute money &amp; take these back up. Patience $AMZN,Bullish
2017-12-01T15:03:20Z,$QCOM sues $AAPL ....again  http://quad7capital.com/2017/11/30/qualcomm-sues-apple-back/,Neutral
2017-12-01T15:02:49Z,$AAPL $175+ Close,Neutral
2017-12-01T15:02:15Z,"$AAPL going down bigtime, be careful",Bearish
2017-12-01T15:01:15Z,$AAPL WS shaking its Magic 8 Ball again. Q: Shall I sell because I have no spine and can&#39;t make logical decisions?  A: Signs Point to Yes,Neutral
2017-12-01T14:59:17Z,Selling Naked Puts to Improve Portfolio Performance $AAPL $FB $TWTR $NFLX $BABA $AAPL $MSFT $XOM $INTC $GE $EIO $USO https://marketchameleon.com/Blog//post/2017/10/09/selling-naked-puts-to-improve-portfolio-performance,Neutral
2017-12-01T14:58:44Z,$AAPL $FB $BABA $AMZN Advance/Decline line looks good. Need to get past 10:30,Bullish
2017-12-01T14:58:29Z,Did Apple Just Stick a Dagger Into Dialog Semiconductor? $AAPL - https://investorplace.com/2017/12/how-far-will-apple-inc-dig-the-dagger-into-dialog-semiconductor,Neutral
2017-12-01T14:58:18Z,$AAPL Major touchscreen problems with new phones. Massive recall / class action lawsuit in pipeline. Do your own dd.,Neutral
2017-12-01T14:57:18Z,$AAPL SNY gives Citi a big FU,Bullish
2017-12-01T14:56:18Z,$AAPL Bill isn&#39;t passing,Neutral
2017-12-01T14:55:21Z,$AAPL I love this stock.  I hate this stock  I love this stock I hate this stock I love this stock I hate this stock I love this stock,Neutral
2017-12-01T14:54:53Z,$AAPL Institutional Funds don&#39;t sell on down or sideway moves. They sell on Euphoric up moves. BUY BUY BUY EOY Target: $200,Neutral
2017-12-01T14:54:48Z,Can retail boosts push markets through oil and tax-cut uncertainties $IRT $SPY $AAPL $M $COST $OSTK $OIL $XOM $CVX  https://marketchameleon.com/Blog/post/2017/11/29/can-retail-boosts-push-markets-through-oil-and-tax-cut-uncertainties-this-week,Neutral
2017-12-01T14:53:55Z,$SPY $QQQ $AAPL   BTFD EASY MONEY 💰💵,Bullish
2017-12-01T14:53:10Z,$AAPL $175 Close,Neutral
2017-12-01T14:52:23Z,$AAPL If bill passes expect to see 190 next week,Neutral
2017-12-01T14:52:21Z,$AAPL trillion dollar co that can&#39;t even set a root password (macOS High Sierra) or make bluetooth work properly (iOS 11) = easy short,Bearish
2017-12-01T14:51:35Z,$AAPL,Neutral
2017-12-01T14:51:27Z,$AAPL $FB $AMZN $BABA Patience here. Fresh money + Tax reform would send these up,Bullish
2017-12-01T14:50:02Z,"$AAPL Every morning the same thing,  selling out of the gates, rigged to hold it down for now.",Neutral
2017-12-01T14:49:57Z,$UVXY adding Dec 15 $14 calls. Even if tax reform passes Wall St. going to &quot;sell the news&quot; as usual. Markets weak today $SPY $AAPL $FB $NFLX,Neutral
2017-12-01T14:49:02Z,$AAPL will this be stuck at 170?,Neutral
2017-12-01T14:48:51Z,$AAPL get ready to buy the dip near 168...if it gets there,Neutral
2017-12-01T14:45:35Z,$AAPL Tech is fighting back on this pressure. We should go green,Bullish
2017-12-01T14:45:18Z,$AAPL premium sellers this week got this on a lockdown.. looks like another pin at 170,Neutral
2017-12-01T14:44:43Z,$SPY $QQQ $AAPL $WFC $BAC $C $JPM $XLF   Adding Calls Today! Bank Christmas Rally,Bullish
2017-12-01T14:43:08Z,$AAPL commons or leap imo is a good play.,Neutral
2017-12-01T14:42:35Z,$SPY Adding Here Before Christmas Rally! Holiday Sales Up 10% $AAPL $LOW $FB,Bullish
2017-12-01T14:41:50Z,$AAPL stealing all calls....thieves.,Neutral
2017-12-01T14:41:44Z,$AAPL https://www.cnbc.com/2017/12/01/apple-is-in-for-a-10-percent-year-end-rally-charts-suggest.html,Neutral
2017-12-01T14:39:52Z,$AAPL just can&#39;t make money any easier than this...$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-01T14:39:46Z,$AAPL you’re obsessed with 1 bazillion,Neutral
2017-12-01T14:39:07Z,"$SPY $QQQ $AAPL $NVDA $AMBA $GOOG $NFLX   AMBA Breaking Out! Best sign I have seen all week! AMBA Lead The way in 2014, 2015! It’s back",Bullish
2017-12-01T14:39:05Z,"$AAPL if tax bill pass, i wanna see it head to 1 bazillion:)",Neutral
2017-12-01T14:38:48Z,$AAPL WOW $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-01T14:37:26Z,"$AAPL Above 169, we&#39;ll see if this will lead the market while future and $SPY settling. $QQQ $FAANG",Neutral
2017-12-01T14:36:54Z,$AAPL 160 just goto 160 already,Neutral
2017-12-01T14:35:29Z,$AAPL in at 170.10 Long term!,Bullish
2017-12-01T14:33:41Z,$AAPL add some. If tax bill doesn&#39;t pass it&#39;ll get support at 168 imo.,Neutral
2017-12-01T14:33:39Z,$AAPL nice $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Neutral
2017-12-01T14:33:34Z,$AAPL Fresh month Folks. Money into Tech $BABA $FB,Bullish
2017-12-01T14:33:02Z,$AAPL Day 1 of the biggest month in AAPL history X = 💰,Bullish
2017-12-01T14:32:51Z,$AAPL Todd Gordon of TradingAnalysis.com charts Apple&#39;s latest moves and finds a buy signal through the end of th… https://stocknews.com/news/aapl-analyst-apple-inc-aapl-setting-up-for-10-rally-to/,Neutral
2017-12-01T14:30:30Z,$ES_F $SPY $QQQ $AAPL $NFLX $TSLA $CL_F $GC_F Done for the day !! 🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑,Neutral
2017-12-01T14:26:50Z,$AAPL HomePod releasing this month,Neutral
2017-12-01T14:26:41Z,$AAPL Fri opex expiration.,Neutral
2017-12-01T14:25:59Z,$NVDA $LRCX $SQ $AAPL $NFLX - I’m assuming everyone is aware of tax reform vote today.....,Neutral
2017-12-01T14:25:35Z,$AAPL Flynn to plead guilty this am.,Neutral
2017-12-01T14:25:27Z,$AAPL Friday is my favorite day of the week to tug one out. IMO only.,Bullish
2017-12-01T14:25:26Z,"Apple is in for a 10% year-end rally, charts suggest $AAPL @apple @tradingnation @cnbc http://cnb.cx/2AM7ykG http://bit.ly/AAPL912",Neutral
2017-12-01T14:22:42Z,$BB BlackBerry + Nokia $BB.CA https://t.co/muMnUmGrbf $AAPL $MSFT,Bullish
2017-12-01T14:21:55Z,$DLAKY $BABA $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC.....we get a booooooooooommmmmmm in 9 min.,Bullish
2017-12-01T14:20:22Z,$AAPL Premarket Session VWAP Statistics For 1-Dec-2017 https://marketchameleon.com/Overview/AAPL/VwapTable/Premarket,Neutral
2017-12-01T14:18:50Z,$AAPL  $VGR  http://www.stocksgallery.com/2017/12/01/apple-inc-aapl-noted-a-price-change-of-1-40-and-vector-group-ltd-vgr-closes-with-a-move-of-0-45/,Neutral
2017-12-01T14:16:19Z,"Today&#39;s video has been posted with the December Pivots for $BTCUSD, $SPX, $ES_F, $CL_F, $GC_F $AAPL Join today @ https://t.co/qmBrVtMvut",Neutral
2017-12-01T14:15:39Z,$AAPL,Neutral
2017-12-01T14:14:12Z,"$AAPL I can&#39;t find any legitimate reason for this morning&#39;s premarket drop. Therefore, when it looks to bounce off its low, I&#39;ll be buying.",Bullish
2017-12-01T14:13:33Z,"$AAPL analysts on Estimize are expecting 9.92% YoY revenue growth for Q1, down from 12.22% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-01T14:12:57Z,$AAPL raising price of top line and bottom phone will drive revenues ability to raise prices unlocks stock’s future after peak unit sales,Bullish
2017-12-01T14:11:57Z,"$AAPL MeasureKit, a free app developed by Rinat Khanov",Bullish
2017-12-01T14:09:44Z,$AAPL The new store at 123 Flatbush Ave.,Bullish
2017-12-01T14:09:33Z,"$GBTC $AMZN $FB $WMt $AAPL $SHOP Buy actual bitcoin and ethereum coins, not the etf. Start a crypto wallet. Easiest is coinbase",Bullish
2017-12-01T14:07:35Z,"$AAPL That would be great, but don’t think we will get THAT lucky.",Neutral
2017-12-01T14:07:10Z,$AAPL&#39;s new Brooklyn store. To serve NY&#39;s international audience employees collectively speak 20 different languages,Bullish
2017-12-01T14:05:05Z,$BABA $AAPL $AMZN $FB It&#39;s all about Taxes now so Bears talking anything else is silly. We&#39;re all waiting for the News. No reason to rush,Bullish
2017-12-01T14:02:40Z,Big thanks to all idiots going out of $AAPL to invest in Bitcoin that will provide us a nice re-entry point around $135 in a few weeks,Bearish
2017-12-01T14:01:50Z,"$PTC budget for buybacks could also be deployed elsewhere, at $VUZI e.g.-$BB hasn&#39;t got the budget-$AAPL and $FB haven&#39;t got the product",Neutral
2017-12-01T14:01:32Z,$AAPL Gregg Thurman said:,Bullish
2017-12-01T14:00:58Z,"$AAPL 2,5 year old IPad doesnt load anymore, replacement cost bat.way higher then IPad, are y fkn serious $AAPL ,",Neutral
2017-12-01T13:59:38Z,"Long Watches: $AMBA, $NTNX, $AMZN, $VMW, $AET, $COLL, $MARA, $MON! Short Watches: $ULTA, $GCO, $BIG, $AAPL, $BABA, $QCOM, $NFLX, $MEDP!",Neutral
2017-12-01T13:59:34Z,$AAPL Does Pressure on Shares of #Apple and #Facebook Signal a Major Plunge Is Coming? https://www.thestreet.com/story/14407818/1/tech-stocks-like-apple-are-under-pressure.html $FB $QQQ,Neutral
2017-12-01T13:58:14Z,$AAPL any idea when an OLED iPad will launch ?,Bullish
2017-12-01T13:57:39Z,"$AAPL Apple ‘turning the corner in China’ and set up for an iPhone boost, Morgan Stanley says",Bullish
2017-12-01T13:54:13Z,$AAPL &quot;Apple may introduce an all-new Entry Level iPad in H1 2018 A new supply chain report...&quot; not a report. A stupid RUMOR,Bullish
2017-12-01T13:53:33Z,"$NVDA $AAPL $FB $TSLA yea I looked at my phone earlier, &quot;futures down triple digits&quot;. Just checked and &quot;futures turn positive&quot;. What a swing",Neutral
2017-12-01T13:53:23Z,$AAPL annoying markets these months!,Neutral
2017-12-01T13:52:21Z,$AAPL just wish I could have bought my calls at open instead of yesterday close..,Neutral
2017-12-01T13:51:51Z,$AAPL tax bill on go!,Bullish
2017-12-01T13:51:45Z,$NVDA $AAPL $FB $ NFLX $ BIDU $ BABA $TSLA Dow futures turn positive as Senate shows signs of progress on tax bill.,Bullish
2017-12-01T13:50:51Z,"$AAPL seems like a long way down now, but if we take out Wednesday&#39;s low, target is gap at 159",Bearish
2017-12-01T13:47:57Z,Tech wreck again today $aapl $amzn $nflx $FB,Neutral
2017-12-01T13:47:43Z,"$AAPL Let me get this straight, if economy stagnates , they want to increase taxes?!",Bullish
2017-12-01T13:41:42Z,$AAPL http://www.wallstreetmorning.com/2017/12/01/keep-your-eyes-on-52-week-low-apple-inc-aapl/,Neutral
2017-12-01T13:41:05Z,$AAPL Making tech less useful than the previous generation (missing headphone touch id) and costing more money?,Bearish
2017-12-01T13:40:08Z,$AAPL Dow futures turn positive as Senate shows signs of progress on tax bill deal https://www.cnbc.com/2017/12/01/us-stock-futures-data-opec-tax-on-the-agenda.html,Bullish
2017-12-01T13:40:02Z,Losses already erased. Like clockwork. Thats was easy.  $AAPL $AMZN $FB $NFLX $SPY $DJIA $GOOG $QQQ,Neutral
2017-12-01T13:33:33Z,$DLAKY $BABA $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC...,Bullish
2017-12-01T13:32:11Z,"Ladies, $AMZN will jump today  $DLAKY $BABA $TSLA $AAPL $FB $MSFT $NVDA $INTC...🤑🤑🤑",Bullish
2017-12-01T13:30:19Z,RT The smart way to approach this strong market http://crackedmarket.com/2017/11/easy-come-easy-go-2/ $SPY $SPY $ES_F $QQQ $IWM $AAPL,Neutral
2017-12-01T13:27:32Z,@calvingrinder I dont care if $AAPL sells but to me this bill is a mess.,Neutral
2017-12-01T13:27:23Z,$AAPL Global smartphone sales return to growth; Apple up 5.7% year-on-year in Q3 – Gartner  https://9to5mac.com/2017/12/01/smartphone-market-share-q3-2017-gartner/,Neutral
2017-12-01T13:25:24Z,$AMZN.....boooooom  🤑🤑🤑  $BABA $TSLA $AAPL $MSFT $NVDA $INTC..,Bullish
2017-12-01T13:23:52Z,"$AAPL a tax &quot;trigger&quot; raising taxes if a recession hits, is a very bad idea.",Neutral
2017-12-01T13:16:41Z,"$ROKU 15 mil users July; 16 mil Oct; 18 mil now. It&#39;s the $AAPL Effect&quot;...a cult. Buy the product, buy the stock; free product. Christmas!",Neutral
2017-12-01T13:15:06Z,"Amazon stock price target boosted above $1,300 by yet another analyst  https://www.marketwatch.com/story/amazon-stock-price-target-boosted-above-1300-by-yet-another-analyst-2017-12-01?siteid=rss&amp;utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A%20marketwatch%2Fmarketpulse%20(MarketWatch.com%20-%20MarketPulse $BABA $TSLA $AAPL  $MSFT $AMZN $NVDA $INTC..",Bullish
